# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
82000	-20045.770932343577	-619.8812252609189	-19425.889707082657	2251.2694243491596	-231.26942434915964	3621.563341670678	18.581956268369087	2001.4180437316309	32.227659112604634	1.756041341306761	0.23608369439022162	0.21512354888986757	0.2575981256057547	0.29119463111415655	0.006087720314793779	0.006087720314793779	-19425.889707082657	0.0	-600.4625644824766
83000	-20045.336378869233	-622.6522265243404	-19422.684152344893	2223.504343943862	-203.50434394386184	3611.0111544509164	18.581956268369087	2001.4180437316309	39.44648455651245	1.7216857611311491	0.2568556773037325	0.20761955517332198	0.24891978064963646	0.2866049868733095	0.0058456615274399435	0.005845661527439945	-19422.684152344893	0.0	-604.0026976366302
84000	-20046.457502636917	-621.2365272505732	-19425.220975386343	2223.2780994839172	-203.27809948391723	3609.394873399912	18.581956268369087	2001.4180437316309	36.77349884029387	1.7216857611311491	0.25167600776596233	0.215307173202596	0.2519036130412559	0.2811132059901862	0.00592167069821062	0.00592167069821062	-19425.220975386343	0.0	-602.3855836934904
85000	-20051.793712728428	-621.7179211682595	-19430.075791560168	2282.9424227245886	-262.9424227245886	3702.919435385779	18.87498254086531	2001.1250174591346	34.4554649450613	1.856947615409734	0.23314890531946805	0.21960446497195849	0.2541611432758556	0.29308548643271826	0.006116201642143654	0.006116201642143655	-19430.075791560168	0.0	-601.5992078128515
86000	-20038.858847517695	-617.3609278128567	-19421.497919704838	2234.5000443852637	-214.50004438526366	3606.42271011365	18.75322572877029	2001.2467742712297	32.13588610605755	1.7664482164572188	0.23819265240077167	0.2134800716439188	0.24954144777696557	0.29878582817834437	0.006026738971360133	0.006026738971360133	-19421.497919704838	0.0	-598.2558865978956
87000	-20025.745273411685	-621.3043930527459	-19404.44088035894	2311.705913466444	-291.70591346644414	3742.378207997406	18.75322572877029	2001.2467742712297	32.05794894395982	1.9790670245803885	0.24591411370844735	0.21536121535019895	0.24785047907268204	0.2908741918686721	0.006016602544701429	0.006016602544701431	-19404.44088035894	0.0	-601.3532546016114
88000	-20045.424314933276	-621.4163837205225	-19424.007931212753	2208.850831499977	-188.85083149997718	3573.455747221008	18.75322572877029	2001.2467742712297	38.24525166789654	1.984468644173302	0.25233929376808595	0.21592136602208442	0.25170838160248704	0.280030958607343	0.005901083735763684	0.005901083735763685	-19424.007931212753	0.0	-602.7023365590052
89000	-20034.6785909297	-620.1830282967519	-19414.495562632947	2225.9761033077266	-205.9761033077266	3587.539565010635	19.03728908275521	2000.9627109172447	35.13030198797255	1.7261759165206478	0.2466174862553834	0.215594800787293	0.25058697392154855	0.2872007390357754	0.005848200410260828	0.005848200410260828	-19414.495562632947	0.0	-601.7721556927714
90000	-20033.285961907644	-620.048723024899	-19413.237238882746	2291.058193913793	-271.0581939137928	3713.986760322402	19.30076891176092	2000.699231088239	37.03863049204934	1.9248877335108214	0.2381204287402702	0.22419723054393292	0.25004065365040956	0.2876416870653878	0.0059301726584303355	0.005930172658430337	-19413.237238882746	0.0	-600.4702879800825
91000	-20019.23171937304	-614.9805412198325	-19404.25117815321	2244.124138293565	-224.124138293565	3599.54563112344	18.850521355519856	2001.14947864448	33.9793906001761	1.7347079688713782	0.24782482820334553	0.2144928310808576	0.25004065365040956	0.2876416870653878	0.006320218195862842	0.006320218195862841	-19404.25117815321	0.0	-594.7930702584606
92000	-19998.392791861083	-617.4190633707384	-19380.973728490346	2275.1508367104484	-255.1508367104484	3666.8577117583973	19.160279365686666	2000.8397206343134	31.776238100579786	1.9102932191459752	0.23996551867554972	0.2221352706126908	0.2507904642197334	0.28710874649202656	0.005987290141715494	0.005987290141715492	-19380.973728490346	0.0	-598.0586457238855
93000	-20003.78689661091	-617.0927984749483	-19386.694098135962	2224.476646882732	-204.47664688273198	3575.037973609152	19.78804010012662	2000.2119598998734	33.90640528817591	1.843723448684701	0.24858537881563375	0.2196330393184748	0.24258040721170238	0.2892011746541896	0.0056715334718143865	0.005671533471814387	-19386.694098135962	0.0	-599.3875587619111
94000	-19998.5233404991	-621.9130594205534	-19376.61028107855	2302.186320530578	-282.1863205305781	3750.3312952189367	19.270995796209675	2000.7290042037903	34.97049694910723	1.7451241211890323	0.25443461355258457	0.21222009744145348	0.24784608884640422	0.28549920015955826	0.0056664807132608425	0.005666480713260842	-19376.61028107855	0.0	-603.2664056030601
95000	-19987.54215570066	-616.2244104731134	-19371.317745227545	2247.2626999008203	-227.26269990082028	3618.0427603876756	20.07938806340273	1999.9206119365972	34.977210775895834	1.7702835949615041	0.2522362924832904	0.2109749863759338	0.24928154395029073	0.28750717719048563	0.005677099802962084	0.005677099802962085	-19371.317745227545	0.0	-598.2595434623404
96000	-19995.862410617086	-621.5748682321023	-19374.287542384984	2277.2303515960966	-257.2303515960966	3683.3860374605288	19.55807126625912	2000.441928733741	32.55564592842673	1.8822108273239333	0.24258189227031288	0.2041078040013288	0.254583431614692	0.2987268721136669	0.006026731178744814	0.006026731178744814	-19374.287542384984	0.0	-601.9563439978663
97000	-19950.523336098424	-625.6058457782505	-19324.917490320175	2264.656107428448	-244.6561074284482	3689.9666319784683	19.546108780281664	2000.4538912197183	30.361341991597254	1.8822108273239333	0.24561856316278952	0.223115711759648	0.2400848430018603	0.2911808820757027	0.006032028517509014	0.006032028517509014	-19324.917490320175	0.0	-605.9983489097732
98000	-19944.76633121206	-620.8942171255546	-19323.872114086505	2292.2128924256363	-272.21289242563626	3708.426851773407	19.527549917042887	2000.472450082957	37.62965526824302	1.9954793092773297	0.24419497362134762	0.22213068122862334	0.24658381038559635	0.28709053476443325	0.005965005660265621	0.00596500566026562	-19323.872114086505	0.0	-601.1715930314624
99000	-19948.27974449596	-621.4258010697263	-19326.853943426235	2220.077407027094	-200.07740702709407	3600.5121792273058	19.946958335339616	2000.0530416646604	30.22953935007801	1.9764965386755733	0.2396820782146767	0.21736719556158102	0.25134729605263867	0.2916034301711041	0.006056914050087515	0.006056914050087515	-19326.853943426235	0.0	-602.2201713685597
100000	-19955.836845246362	-620.3992639436949	-19335.437581302667	2237.379334035541	-217.37933403554098	3607.1203714407566	19.55198185662355	2000.4480181433764	33.86653154490065	1.8018716533165435	0.2442866149739609	0.21412849782718021	0.25650679954129685	0.2850780876575626	0.005943073158813958	0.005943073158813956	-19335.437581302667	0.0	-601.5319394024596
101000	-19948.552455487334	-622.7324679825481	-19325.819987504787	2238.0476729764255	-218.04767297642547	3627.5749129086075	19.770272336326464	2000.2297276636734	38.49648813693861	1.9566502787604831	0.2509806026548367	0.21596873975129416	0.2417477955433411	0.2913028620505285	0.005912610238631286	0.005912610238631288	-19325.819987504787	0.0	-603.6684487485862
102000	-19933.785089245474	-621.3120932041301	-19312.472996041342	2270.6877171454826	-250.68771714548257	3670.921100271569	19.73087346616605	2000.269126533834	37.10169193138075	1.9566502787604831	0.2509806026548367	0.21596873975129416	0.24364038256269277	0.28941027503117683	0.006077458151311443	0.006077458151311444	-19312.472996041342	0.0	-601.4157351806532
103000	-19935.37655935975	-625.8090364910496	-19309.5675228687	2341.6048371579996	-321.60483715799955	3837.9081727615285	19.743704728720566	2000.2562952712794	34.834681563897526	1.7703150990529088	0.24615326258052683	0.220796079825604	0.243276568048746	0.28977408954512357	0.005713709370379196	0.005713709370379198	-19309.5675228687	0.0	-606.4858209281556
104000	-19935.617410997806	-623.0824942133551	-19312.53491678445	2276.097549236701	-256.09754923670107	3708.487707973449	19.74416729208985	2000.2558327079103	36.51188337521926	1.8593135545747164	0.2458392522104997	0.21780040289122532	0.2529658802833934	0.283394464614882	0.005801304653181549	0.005801304653181546	-19312.53491678445	0.0	-604.0657628796981
105000	-19931.417193233174	-616.6554846101766	-19314.761708623	2222.0556232446256	-202.05562324462562	3560.9131651717225	19.968369811571467	2000.0316301884286	36.98112175341156	1.8097552731784194	0.24693284925747463	0.22126259928897024	0.24236639846507246	0.2894381529884831	0.006053201474480808	0.006053201474480809	-19314.761708623	0.0	-597.5637854039045
106000	-19927.560039088155	-616.5907904354029	-19310.969248652753	2260.176651065397	-240.17665106539698	3635.6877966360257	19.921756879914295	2000.0782431200857	29.328522806540324	1.8121742658651783	0.2450748067854574	0.215475730421317	0.2481532673327257	0.2912961954605003	0.0058450965973239	0.0058450965973239	-19310.969248652753	0.0	-598.061810911705
107000	-19919.028273443433	-620.4186692932332	-19298.6096041502	2297.327583028067	-277.3275830280668	3727.685457545459	19.834849145207045	2000.165150854793	32.42229226424818	1.7766834562667142	0.2450748067854574	0.209940457820001	0.24339947569937498	0.30158525969516703	0.005959771031980343	0.005959771031980342	-19298.6096041502	0.0	-600.8414998623896
108000	-19920.839744465025	-617.3162667982461	-19303.52347766678	2226.6617363198975	-206.6617363198975	3566.3263488936095	19.93561740807628	2000.0643825919237	29.537674482379252	1.7089349704745	0.24154822307598856	0.22541191055593737	0.23732382805553437	0.2957160383125401	0.006145419303208654	0.006145419303208655	-19303.52347766678	0.0	-598.1222081338717
109000	-19921.55828409714	-619.0508619079594	-19302.50742218918	2284.28856800963	-264.2885680096301	3688.272457667141	19.971849267918568	2000.0281507320815	35.89602949440045	1.8127286593479714	0.24796861293339845	0.22541191055593737	0.2424931538494511	0.2841263226612135	0.005720591628144072	0.005720591628144072	-19302.50742218918	0.0	-600.489380883495
110000	-19934.832186275522	-620.482221277128	-19314.349964998393	2279.505187094734	-259.5051870947341	3684.1921549895164	20.81035359371064	1999.1896464062893	36.957979290360065	1.9341641732443255	0.2376410196654317	0.22170251654918555	0.25282074711741787	0.2878357166679653	0.005827803908611427	0.005827803908611429	-19314.349964998393	0.0	-601.4607255282864
111000	-19927.889023387244	-617.9139937196451	-19309.9750296676	2252.439423626486	-232.43942362648613	3613.742827263151	20.433175236059395	1999.5668247639405	34.16271656594577	1.7312943113425534	0.24074082838944574	0.2101980782858688	0.25282074711741787	0.296240346207268	0.005724369955408324	0.005724369955408323	-19309.9750296676	0.0	-599.8375361112988
112000	-19938.1345596645	-622.2670352181507	-19315.86752444635	2205.7103081642044	-185.71030816420443	3537.0344593661157	19.82666514438089	2000.173334855619	43.30996445513326	1.7138765440614632	0.2401641348687805	0.2211887002684186	0.24048111922432877	0.2981660456384726	0.005860089303220376	0.005860089303220375	-19315.86752444635	0.0	-603.8971083187713
113000	-19936.973312372753	-620.500287075501	-19316.47302529725	2247.1976201190196	-227.19762011901958	3629.2290710598463	20.226073362513596	1999.7739266374865	33.6830728253039	2.0590687112938717	0.2401641348687805	0.2201774036698632	0.24065636914548316	0.2990020923158736	0.005994005986632246	0.005994005986632244	-19316.47302529725	0.0	-601.216929193461
114000	-19952.161070630194	-623.2986849382979	-19328.862385691897	2276.314136804987	-256.3141368049869	3704.0210938291925	20.02261791102418	1999.977382088976	31.534478439026138	1.763409874572473	0.24380927203435804	0.2166232347150134	0.2563379559666728	0.2832295372839562	0.005875407108925163	0.005875407108925163	-19328.862385691897	0.0	-604.2121843617125
115000	-19944.73932719606	-622.9682786260572	-19321.771048570004	2273.1671192281233	-253.16711922812328	3683.0630692165428	20.01961367059699	1999.980386329403	36.235536809929364	1.7942311790892356	0.24380927203435804	0.2166232347150134	0.2563379559666728	0.2832295372839562	0.005897647227315835	0.005897647227315836	-19321.771048570004	0.0	-603.7666938388575
116000	-19874.88912620099	-621.6898304850466	-19253.199295715942	2233.928883281393	-213.92888328139315	3553.1931994296647	19.876513408788508	2000.1234865912115	39.23898083779241	1.8106159157885642	0.2505682070251205	0.2166232347150134	0.24774760649958252	0.2850609517602841	0.00583698908303387	0.00583698908303387	-19253.199295715942	0.0	-603.370592291363
117000	-19882.339079581507	-621.2748664220559	-19261.06421315945	2245.3508479046695	-225.35084790466954	3572.802342221014	19.8253889229592	2000.1746110770407	35.372002538349605	1.9296729904539798	0.24842656913921526	0.2201830330043434	0.24436251492495328	0.2870278829314886	0.005597714603410697	0.005597714603410697	-19261.06421315945	0.0	-603.7750602837808
118000	-19875.94207282609	-621.9354961972622	-19254.006576628824	2245.8306991608474	-225.83069916084742	3567.0067245526097	19.9674829357636	2000.0325170642363	38.38002602929316	1.8410700436736356	0.24842656913921526	0.2201830330043434	0.24436251492495328	0.2870278829314886	0.006121360964277912	0.006121360964277913	-19254.006576628824	0.0	-602.5091298079822
119000	-19883.624990750282	-621.1003722435414	-19262.52461850674	2217.3595064848205	-197.35950648482049	3491.6444373422464	19.96788722266821	2000.0321127773318	42.74732153971955	1.7364831077957856	0.24248457875930693	0.2138057358087135	0.25073981212058316	0.29296987331139696	0.005938933310195718	0.00593893331019572	-19262.52461850674	0.0	-602.7117848466761
120000	-19891.26166948604	-622.4263794988693	-19268.83528998717	2307.490259784622	-287.49025978462214	3672.3091325371824	20.022906461208375	1999.9770935387917	38.07914781657434	1.84217364225429	0.23983604723025453	0.2214528254933111	0.24060298824119636	0.29810813903523853	0.00588766274592902	0.00588766274592902	-19268.83528998717	0.0	-603.2550611783912
121000	-19882.103376752617	-624.6693003013885	-19257.434076451227	2250.717204152499	-230.7172041524991	3609.585582154643	19.872394534475767	2000.1276054655243	31.031858405339122	1.792016878831514	0.23983604723025453	0.2192753596886803	0.24060298824119636	0.3002856048398693	0.005834979748830881	0.005834979748830882	-19257.434076451227	0.0	-606.2784609191173
122000	-19881.444462993306	-624.3478271253579	-19257.096635867947	2323.638916070613	-303.63891607061305	3724.8292332311794	19.937748735793868	2000.0622512642062	35.914526666441056	1.792016878831514	0.24318559190301528	0.2192753596886803	0.23958600139074948	0.2979530470175555	0.005967645176201011	0.005967645176201011	-19257.096635867947	0.0	-604.648733035434
123000	-19864.155930228604	-622.0351886489268	-19242.120741579678	2250.3438134879652	-230.34381348796524	3586.4140896040844	20.26020212265682	1999.739797877343	32.94467945397134	1.7774890581789182	0.24318559190301528	0.20955246045352705	0.24930890062590275	0.2979530470175555	0.005877244441182105	0.005877244441182105	-19242.120741579678	0.0	-603.5672798644686
124000	-19861.3183274563	-621.1024902058697	-19240.21583725043	2224.0174933203452	-204.01749332034524	3534.1466948308303	20.212225720561655	1999.7877742794383	38.10712920849643	1.7193739511623969	0.24318559190301528	0.20955246045352705	0.24930890062590275	0.2979530470175555	0.0057592236061974125	0.005759223606197411	-19240.21583725043	0.0	-603.2399536980444
125000	-19851.61580941537	-621.9029898455217	-19229.712819569846	2303.8867936887036	-283.8867936887036	3669.487339499068	20.252019555015725	1999.7479804449843	36.547786106409724	1.8581234511317317	0.2437991541949098	0.2246708205066244	0.2435107210319693	0.2880193042664971	0.005834316837871018	0.005834316837871021	-19229.712819569846	0.0	-602.9827521474039
